imdb_ID,title,year,duration,total_votes,budget,USA_gross_income,worldwide_gross_income,tomatometer_status,audience_rating
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,118,174198,95000000.0,88768303.0,226497209.0,Rotten,53.0
tt0878835,Please Give,2010,87,10928,3000000.0,4033574.0,4313829.0,Certified-Fresh,64.0
tt0343996,The Lost City,2005,144,9122,9600000.0,2484186.0,4408011.0,Rotten,64.0
tt0356443,The Bridge of San Luis Rey,2004,120,3325,24000000.0,49981.0,1910546.0,Rotten,35.0
tt0112454,Bandwagon,1996,103,609,17000000.0,44544.0,44544.0,Fresh,91.0
tt0364120,Wild Side,2004,93,970,17000000.0,15355.0,15355.0,Fresh,80.0
tt0105681,Ultraviolet,1992,80,137,17000000.0,9051951.0,10371451.0,Rotten,30.0
tt0388230,Malevolence,2004,90,3070,200000.0,127287.0,258782.0,Rotten,83.0
tt0382019,Eternal,2004,107,1272,17000000.0,28089.0,28089.0,Rotten,39.0
tt0397103,Smile,2005,107,918,17000000.0,32833.0,32833.0,Rotten,66.0
tt0384488,Saint Ralph,2004,98,5826,4740000.0,489389.0,1881975.0,Fresh,85.0
tt0401244,The Baxter,2005,91,4569,17000000.0,181872.0,181872.0,Rotten,75.0
tt0291928,G,2002,97,653,17000000.0,3020784.0,3020784.0,Rotten,60.0
tt0480507,Alexander the Great,2006,80,205,17000000.0,9051951.0,10371451.0,Rotten,42.0
tt0418004,Neverwas,2005,103,6426,17000000.0,9051951.0,11246.0,Rotten,65.0
tt0429068,The Second Chance,2006,102,1243,1200000.0,463542.0,463542.0,Rotten,78.0
tt0392908,When Do We Eat?,2005,86,1392,17000000.0,431513.0,431513.0,Rotten,68.0
tt0424287,The Mostly Unfabulous Social Life of Ethan Green,2005,88,1952,17000000.0,153122.0,153122.0,Rotten,58.0
tt0135398,Dirty,1998,94,129,17000000.0,9051951.0,10371451.0,Rotten,42.0
tt0441796,Stay Alive,2006,85,29958,7000000.0,23086480.0,27298695.0,Rotten,55.0
tt0405676,All the King's Men,2006,128,23404,55000000.0,7221458.0,9451623.0,Certified-Fresh,78.0
tt0436607,The Motel,2005,75,1278,17000000.0,51540.0,51540.0,Fresh,64.0
tt0123240,Requiem,1998,100,152,117810.0,9051951.0,10371451.0,Fresh,66.0
tt0469519,Park,2006,86,1157,17000000.0,9051951.0,10371451.0,Rotten,48.0
tt0780461,The 4th Dimension,2006,82,176,75000.0,9051951.0,10371451.0,Fresh,31.0
tt0479647,"Bon Cop, Bad Cop",2006,117,11812,6320000.0,12665721.0,12735126.0,Fresh,82.0
tt0468548,The Situation,2006,111,802,1000000.0,48896.0,48896.0,Rotten,58.0
tt0893331,Four Sheets to the Wind,2007,81,533,17000000.0,9051951.0,10371451.0,Fresh,61.0
tt0490499,The Tiger's Tail,2006,107,1248,17000000.0,9051951.0,10371451.0,Rotten,30.0
tt0482527,It's a Boy Girl Thing,2006,95,38783,15500000.0,848.0,7385679.0,Fresh,61.0
tt0381601,Slipstream,2005,89,3196,17000000.0,9051951.0,10371451.0,Rotten,29.0
tt0253146,Interview,2000,107,182,17000000.0,9051951.0,10371451.0,Rotten,55.0
tt0811106,The Ten,2007,96,16209,5250000.0,769726.0,785528.0,Rotten,40.0
tt0949731,The Happening,2008,91,193156,48000000.0,64506874.0,163403799.0,Rotten,24.0
tt0796335,Molière,2007,120,5846,19040000.0,635733.0,10878867.0,Fresh,79.0
tt0452592,Borderland,2007,105,9335,17000000.0,97182.0,703399.0,Fresh,43.0
tt0964539,Pathology,2008,95,30956,8000000.0,109846.0,3234706.0,Rotten,39.0
tt0982922,Road to Victory,2007,99,294,17000000.0,9051951.0,10371451.0,Fresh,78.0
tt1014775,Beverly Hills Chihuahua,2008,91,22408,20000000.0,94514402.0,149292488.0,Rotten,52.0
tt0961108,Fireflies in the Garden,2008,120,12322,8000000.0,70600.0,6692182.0,Rotten,45.0
tt0406759,The Eye,2008,98,50924,12000000.0,31418697.0,58010320.0,Rotten,43.0
tt1046163,My Best Friend's Girl,2008,101,42133,20000000.0,19219250.0,41624687.0,Rotten,46.0
tt0445939,The Burrowers,2008,96,7588,7000000.0,9051951.0,10371451.0,Fresh,34.0
tt0805570,The Midnight Meat Train,2008,98,58939,15000000.0,83361.0,3534313.0,Fresh,50.0
tt0981072,The Lucky Ones,2008,115,13382,15000000.0,266967.0,287567.0,Rotten,54.0
tt0425413,Run Fatboy Run,2007,100,65041,10000000.0,6003262.0,33478921.0,Rotten,64.0
tt0473015,Closing Escrow,2007,93,479,600000.0,8719.0,8719.0,Rotten,36.0
tt0365929,Whiteout,2009,101,36885,35000000.0,10275638.0,17976667.0,Rotten,21.0
tt0466943,Randy and the Mob,2007,91,357,17000000.0,45410.0,45410.0,Rotten,39.0
tt0455915,Black Irish,2007,95,2442,3000000.0,6900.0,6900.0,Rotten,58.0
tt1024255,Wild Child,2008,98,48071,20000000.0,9051951.0,21972336.0,Rotten,61.0
tt1032819,Powder Blue,2009,106,13922,17000000.0,9051951.0,17835.0,Rotten,40.0
tt0822849,Rails & Ties,2007,101,3958,17000000.0,22136.0,22136.0,Rotten,58.0
tt0837796,House,2008,88,5519,2500000.0,575048.0,1141018.0,Rotten,27.0
tt0103920,Canvas,1992,90,106,17000000.0,9051951.0,10371451.0,Fresh,62.0
tt0986213,Aaja Nachle,2007,137,2858,17000000.0,484108.0,6773493.0,Fresh,72.0
tt1033643,What Happens in Vegas,2008,99,163171,35000000.0,80277646.0,219375562.0,Rotten,65.0
tt0800308,Appaloosa,2008,115,57677,20000000.0,20211394.0,27712362.0,Certified-Fresh,55.0
tt0436364,Good,2008,92,6758,15000000.0,27276.0,1552024.0,Rotten,32.0
tt0804505,Married Life,2007,91,8987,12000000.0,1507990.0,2888315.0,Rotten,36.0
tt0493395,Badland,2007,165,446,10000000.0,1924.0,25309.0,Rotten,54.0
tt0488604,The Oxford Murders,2008,104,27324,10000000.0,4803.0,17646627.0,Rotten,33.0
tt0880578,Untraceable,2008,101,46812,35000000.0,28687835.0,52933513.0,Rotten,52.0
tt0865554,The Informers,2008,98,15790,18000000.0,300000.0,382174.0,Rotten,18.0
tt0822389,Kenny,2006,99,6466,17000000.0,69220.0,6732051.0,Fresh,86.0
tt1031969,The Rocker,2008,102,36404,15000000.0,6409528.0,8808935.0,Rotten,46.0
tt0841032,The Perfect Holiday,2007,96,2821,20000000.0,5812781.0,5812781.0,Rotten,52.0
tt0457400,Land of the Lost,2009,102,64796,100000000.0,49438370.0,68777554.0,Rotten,32.0
tt1038988,[Rec],2007,78,162297,1785000.0,9051951.0,32511655.0,Fresh,82.0
tt0810951,Look,2007,102,1646,17000000.0,16136.0,16136.0,Fresh,56.0
tt0359024,The Box,2003,99,435,1000000.0,9051951.0,10371451.0,Rotten,24.0
tt0489225,Man in the Chair,2007,107,1611,17000000.0,9051951.0,12210.0,Rotten,68.0
tt0452701,Undoing,2006,90,178,325000.0,44999.0,44999.0,Rotten,26.0
tt0478087,21,2008,123,225698,35000000.0,81159365.0,159808370.0,Rotten,66.0
tt0953318,Ben X,2007,93,18246,1785000.0,1601.0,2744414.0,Fresh,80.0
tt0758774,Body of Lies,2008,128,210202,70000000.0,39394666.0,115900897.0,Rotten,62.0
tt0427998,The Grand,2007,104,5382,5400000.0,115879.0,115879.0,Rotten,43.0
tt0814130,The Hammer,2007,88,5842,850000.0,443591.0,443591.0,Certified-Fresh,90.0
tt0110889,Priest,1994,105,9566,17000000.0,4165845.0,4165845.0,Rotten,46.0
tt0906734,The Broken,2008,93,10244,5520000.0,9051951.0,1688551.0,Rotten,25.0
tt0299854,The Escapist,2002,88,1565,17000000.0,9051951.0,10371451.0,Fresh,63.0
tt0374252,Sugar,2004,78,1889,395000.0,9051951.0,10371451.0,Certified-Fresh,80.0
tt0414426,Quid Pro Quo,2008,82,2287,17000000.0,11864.0,11864.0,Fresh,54.0
tt0942891,The Guitar,2008,95,2901,17000000.0,9051951.0,10371451.0,Rotten,55.0
tt0436339,G-Force,2009,88,41904,150000000.0,119436770.0,292817841.0,Rotten,39.0
tt0974613,The Other Man,2008,88,11140,15000000.0,149528.0,2143005.0,Rotten,18.0
tt0864761,The Duchess,2008,110,77106,18630000.0,13848978.0,43343384.0,Fresh,67.0
tt1152836,Public Enemies,2009,140,277787,100000000.0,97104620.0,214104620.0,Fresh,59.0
tt0903627,Julia,2008,144,5809,6000000.0,65108.0,1333241.0,Certified-Fresh,67.0
tt0478149,Fade to Black,2006,99,779,17000000.0,9051951.0,35210.0,Rotten,34.0
tt0976238,Old Dogs,2009,88,35916,35000000.0,49492060.0,96753696.0,Rotten,44.0
tt0986263,Surrogates,2009,89,167372,80000000.0,38577772.0,122444772.0,Rotten,38.0
tt0803057,The Promotion,2008,86,17973,8000000.0,408709.0,457690.0,Rotten,28.0
tt0472198,Notorious,2009,122,40309,20000000.0,36843682.0,44420167.0,Rotten,65.0
tt1111948,Soul Men,2008,100,10322,17000000.0,12082391.0,12331637.0,Rotten,58.0
tt0465502,Igor,2008,87,22094,25000000.0,19528602.0,30893885.0,Rotten,38.0
tt0365485,The Matador,2005,96,43501,12500000.0,12594698.0,17356268.0,Fresh,65.0
tt0906319,The Auteur,2008,80,597,17000000.0,9051951.0,10371451.0,Fresh,41.0
tt1049956,The Caller,2008,92,1060,17000000.0,9051951.0,10371451.0,Rotten,19.0
tt0847897,The Stone Angel,2007,115,1646,17000000.0,459166.0,473993.0,Rotten,58.0
tt1231580,Alvin and the Chipmunks: The Squeakquel,2009,88,42604,75000000.0,219614612.0,443140005.0,Rotten,49.0
tt1205535,The Rebound,2009,95,45835,17000000.0,9051951.0,21791288.0,Rotten,46.0
tt1041753,Harold,2008,90,1846,3500000.0,13229.0,13229.0,Rotten,41.0
tt0438296,Push,2006,105,560,1100000.0,9051951.0,10371451.0,Rotten,42.0
tt1117385,Felon,2008,104,74335,2900000.0,9051951.0,10371451.0,Fresh,82.0
tt0453543,Scar,2005,92,305,40000.0,9051951.0,10371451.0,Rotten,11.0
tt0369039,The Unborn,2003,108,437,17000000.0,9051951.0,170037.0,Rotten,30.0
tt1212974,Bitch Slap,2009,109,13328,17000000.0,17365.0,439587.0,Rotten,29.0
tt0840322,Forever Strong,2008,112,10075,17000000.0,719556.0,719556.0,Rotten,75.0
tt1129411,Chocolate,2007,121,592,17000000.0,9051951.0,10371451.0,Fresh,73.0
tt1129423,Fireproof,2008,122,20939,500000.0,33456317.0,33473297.0,Rotten,82.0
tt1185420,Dostana,2008,145,13549,5000000.0,1243910.0,17779520.0,Fresh,68.0
tt1151359,Leaves of Grass,2009,105,26293,9000000.0,70066.0,1034214.0,Fresh,49.0
tt0179435,The Proposal,2001,91,655,17000000.0,9051951.0,10371451.0,Rotten,67.0
tt1176251,Gigantic,2008,98,9343,17000000.0,102704.0,165888.0,Rotten,34.0
tt1072437,Fuel,2009,95,109,17000000.0,9051951.0,10371451.0,Fresh,82.0
tt1148204,Orphan,2009,123,187299,17000000.0,41596251.0,77912251.0,Rotten,63.0
tt1078588,My Sister's Keeper,2009,109,88220,30000000.0,49200230.0,95714875.0,Rotten,72.0
tt1119646,The Hangover,2009,100,705947,35000000.0,277322503.0,469310836.0,Certified-Fresh,84.0
tt0479997,Season of the Witch,2011,95,89377,40000000.0,24827228.0,91627228.0,Rotten,30.0
tt0880648,Shuttle,2008,107,5325,2400000.0,1925.0,1925.0,Rotten,36.0
tt1151922,Miss March,2009,90,20549,6000000.0,4543320.0,4591629.0,Rotten,29.0
tt0118600,An American Affair,1997,92,182,17000000.0,9051951.0,10371451.0,Rotten,41.0
tt1220213,Grace,2009,84,7620,5000000.0,8297.0,8297.0,Fresh,31.0
tt0292502,Endgame,2001,109,438,17000000.0,9051951.0,10371451.0,Fresh,57.0
tt0962711,The Objective,2008,90,7744,4000000.0,95.0,95.0,Rotten,32.0
tt1219828,Happy Tears,2009,92,1405,17000000.0,22464.0,22464.0,Rotten,21.0
tt1105512,The Missing Person,2009,95,1451,17000000.0,17896.0,17896.0,Fresh,44.0
tt0816556,Lake Mungo,2008,87,16773,1064000.0,9051951.0,8128.0,Fresh,62.0
tt0403848,The Ape,2005,92,889,225000.0,9051951.0,10371451.0,Rotten,12.0
tt1023344,Outrage,2009,89,285,17000000.0,9051951.0,10371451.0,Certified-Fresh,76.0
tt0275230,Blood: The Last Vampire,2000,48,11812,17000000.0,9051951.0,10371451.0,Rotten,33.0
tt1247692,Shrink,2009,104,18148,5100000.0,189621.0,303431.0,Rotten,50.0
tt0785035,Ong Bak 2,2008,98,28993,9600000.0,102458.0,8936663.0,Rotten,53.0
tt1235142,Last Ride,2009,90,2210,2660000.0,6853.0,251018.0,Fresh,65.0
tt0960741,The Canyon,2009,102,4046,10000000.0,1785.0,1785.0,Rotten,32.0
tt1212909,Broken Hill,2009,102,629,2500000.0,54058.0,54058.0,Rotten,61.0
tt1043787,A Beautiful Life,2008,81,363,5000000.0,9051951.0,8503.0,Rotten,24.0
tt1323605,Suck,2009,91,4305,17000000.0,1167.0,10371451.0,Rotten,53.0
tt1352824,Chloe,2009,96,68304,14000000.0,3075255.0,13657649.0,Rotten,39.0
tt0242527,The Hole,2001,102,43625,5738550.6,9051951.0,7819851.0,Fresh,46.0
tt0808285,The Good Heart,2009,99,4204,3800000.0,20930.0,346851.0,Rotten,58.0
tt0857275,Wonderful World,2009,89,2308,17000000.0,9309.0,9309.0,Rotten,33.0
tt1524114,Collapse,2011,88,294,625000.0,9051951.0,10371451.0,Certified-Fresh,83.0
tt1239388,Three Blind Mice,2008,94,349,17000000.0,9051951.0,10371451.0,Fresh,50.0
tt1294226,The Last Song,2010,108,79681,20000000.0,62950384.0,89137047.0,Rotten,66.0
tt0979434,Lottery Ticket,2010,99,10357,17000000.0,24719879.0,24719879.0,Rotten,44.0
tt0388285,Going the Distance,2004,93,3473,17000000.0,1230897.0,1752950.0,Rotten,52.0
tt1055292,Life as We Know It,2010,114,120408,38000000.0,53374681.0,105734416.0,Rotten,61.0
tt1390535,The Final,2010,93,10309,1000000.0,9051951.0,28491.0,Rotten,32.0
tt1139328,The Ghost Writer,2010,128,154364,45000000.0,15541549.0,60331447.0,Certified-Fresh,70.0
tt1053424,Repo Men,2010,111,99553,32000000.0,13794835.0,18409891.0,Rotten,41.0
tt1399683,Winter's Bone,2010,100,133783,2000000.0,6531503.0,13796834.0,Certified-Fresh,76.0
tt0842926,The Kids Are All Right,2010,106,124375,4000000.0,20811365.0,34758951.0,Certified-Fresh,74.0
tt0116772,The Killing Jar,1997,101,234,17000000.0,9051951.0,10371451.0,Rotten,36.0
tt1424381,Predators,2010,107,208732,40000000.0,52000688.0,127233108.0,Fresh,52.0
tt1493886,The Wild Hunt,2009,96,1869,237000.0,9051951.0,10371451.0,Fresh,74.0
tt0168473,Babes in Toyland,1997,74,476,17000000.0,9051951.0,10371451.0,Rotten,59.0
tt0444769,Blackmail,2005,126,591,17000000.0,9051951.0,10371451.0,Fresh,65.0
tt0807707,Breakout,2007,100,319,1700000.0,9051951.0,771065.0,Rotten,41.0
tt0462219,Camille,2008,94,4510,6000000.0,9051951.0,631318.0,Fresh,83.0
tt0270880,Champion,2000,140,489,17000000.0,9051951.0,10371451.0,Fresh,74.0
tt0109402,The Chase,1994,94,16921,17000000.0,7924955.0,7924955.0,Fresh,74.0
tt1067106,A Christmas Carol,2009,96,98606,200000000.0,137855863.0,325286646.0,Fresh,74.0
tt0346765,Cleopatra,2003,104,574,1547000.0,9051951.0,1563152.0,Fresh,69.0
tt1566926,Colors,2009,125,117,17000000.0,9051951.0,10371451.0,Fresh,72.0
tt0441611,Coma,2004,84,1198,17000000.0,9051951.0,10371451.0,Fresh,66.0
tt0277744,Dead Heat,2002,94,1252,17000000.0,9051951.0,10371451.0,Rotten,49.0
tt0330229,Dolls,2002,114,15519,17000000.0,4067.0,5405725.0,Fresh,51.0
tt0170016,How the Grinch Stole Christmas,2000,104,198436,123000000.0,260044825.0,345141403.0,Fresh,98.0
tt0103874,Dracula,1992,128,187216,40000000.0,82522790.0,215862692.0,Rotten,58.0
tt0401394,Duel,2004,133,1168,6000000.0,9051951.0,10371451.0,Fresh,84.0
tt0831316,Exodus,2007,111,203,2400.0,9051951.0,10371451.0,Fresh,69.0
tt1733430,Flashback,2011,100,157,17000000.0,9051951.0,10371451.0,Rotten,60.0
tt0369441,Fun with Dick and Jane,2005,90,132575,100000000.0,110332737.0,204681899.0,Rotten,51.0
tt0426470,Go West,2005,97,833,17000000.0,9051951.0,10371451.0,Fresh,59.0
tt0396630,Hardcore,2004,96,2069,17000000.0,9051951.0,180480.0,Fresh,67.0
tt0280732,Heidi,2001,135,101,17000000.0,9051951.0,10371451.0,Fresh,74.0
tt0419168,The Hit,2007,97,188,1200000.0,9051951.0,10371451.0,Fresh,75.0
tt2290065,100 Bloody Acres,2012,91,3698,17000000.0,6388.0,6388.0,Fresh,47.0
tt0214388,100 Girls,2000,94,20504,17000000.0,9051951.0,132555.0,Fresh,50.0
tt0399201,The Island,2005,136,297368,126000000.0,35818913.0,162949164.0,Rotten,51.0
tt1172060,It's Alive,2009,80,2680,10000000.0,9051951.0,1035267.0,Fresh,40.0
tt1079968,Jack and the Beanstalk,2009,94,1671,17000000.0,9051951.0,10371451.0,Rotten,38.0
tt1899324,The Letter,2012,92,1461,10000000.0,9051951.0,10371451.0,Fresh,82.0
tt0889615,M,2007,110,432,17000000.0,9051951.0,2929249.0,Certified-Fresh,95.0
tt0148482,Monkey Business,1998,90,131,17000000.0,9051951.0,10371451.0,Fresh,68.0
tt1705125,Mysterious Island,2010,91,893,2500000.0,9051951.0,10371451.0,Fresh,63.0
tt1719543,Night and Day,2010,48,134,17000000.0,9051951.0,10371451.0,Fresh,42.0
tt0117218,The Nutty Professor,1996,95,107928,54000000.0,128814019.0,273961019.0,Fresh,67.0
tt0118700,Obsession,1997,104,324,589050.0,9051951.0,10371451.0,Fresh,59.0
tt0364599,The Picture of Dorian Gray,2004,90,513,3000000.0,9051951.0,10371451.0,Fresh,76.0
tt0119961,The Protector,1997,95,239,1000000.0,9051951.0,10371451.0,Rotten,45.0
tt0114241,Reckless,1995,91,418,17000000.0,103351.0,10371451.0,Rotten,69.0
tt0814295,Rocky,2006,125,310,17000000.0,9051951.0,10371451.0,Certified-Fresh,69.0
tt0425414,Runaway,2005,80,461,2000000.0,9051951.0,10371451.0,Rotten,32.0
tt0404390,Running Scared,2006,122,96175,15000000.0,6855137.0,9380029.0,Rotten,58.0
tt1340123,Samson and Delilah,2009,100,3200,17000000.0,9051951.0,2528457.0,Fresh,59.0
tt0393775,Simon,2004,102,7886,1190000.0,4055.0,1107774.0,Rotten,69.0
tt0330896,Skin Deep,2003,89,128,400000.0,9051951.0,10371451.0,Rotten,56.0
tt0469979,Summer School,2006,89,267,40000.0,9051951.0,10371451.0,Fresh,58.0
tt0441694,Suspect,2005,95,176,1309000.0,9051951.0,10371451.0,Fresh,58.0
tt1648213,Suspicion,2012,91,165,100000.0,9051951.0,10371451.0,Fresh,78.0
tt0367122,Target,2004,84,561,17000000.0,9051951.0,10371451.0,Fresh,35.0
tt0955411,The Ten Commandments,2007,88,2229,10000000.0,952820.0,1051907.0,Fresh,87.0
tt0114846,Victory,1996,99,429,17000000.0,9051951.0,10371451.0,Fresh,71.0
tt0430770,The Women,2008,114,20131,16000000.0,26902075.0,50007546.0,Fresh,88.0
tt0108597,The Wrong Man,1993,104,688,17000000.0,9051951.0,10371451.0,Fresh,75.0
tt0113552,Kiss of Death,1995,101,16678,40000000.0,14942422.0,14942422.0,Fresh,76.0
tt0177655,Conquest,1998,92,163,17000000.0,9051951.0,10371451.0,Fresh,50.0
tt0211181,102 Dalmatians,2000,100,34086,85000000.0,66957026.0,183611771.0,Rotten,32.0
tt0388364,Red Dust,2004,110,2150,17000000.0,9051951.0,10371451.0,Fresh,78.0
tt2175671,Ghost,2012,118,218,17000000.0,9051951.0,10371451.0,Certified-Fresh,80.0
tt0267287,Avalon,2001,107,12737,8000000.0,9051951.0,449275.0,Fresh,77.0
tt1311082,The Pit and the Pendulum,2009,87,396,17000000.0,9051951.0,10371451.0,Rotten,39.0
tt0124743,Hidden Agenda,1999,101,359,17000000.0,9051951.0,10371451.0,Fresh,72.0
tt1869759,The Train,2011,133,122,17000000.0,9051951.0,10371451.0,Fresh,89.0
tt0104839,Medicine Man,1992,106,20824,40000000.0,45500797.0,45500797.0,Rotten,46.0
tt0290028,Platinum Blonde,2001,90,108,17000000.0,9051951.0,10371451.0,Fresh,66.0
tt0103786,Beethoven,1992,87,64627,17000000.0,57114049.0,147214049.0,Rotten,35.0
tt0103747,The Babe,1992,115,8994,17000000.0,17530973.0,19930973.0,Rotten,37.0
tt0104040,The Cutting Edge,1992,101,18445,17000000.0,25105517.0,25105517.0,Rotten,76.0
tt0104073,Deep Cover,1992,107,8660,8000000.0,16639799.0,16639799.0,Fresh,77.0
tt0103978,Class Act,1992,98,6808,7500000.0,13272113.0,13272113.0,Rotten,72.0
tt0102443,A Midnight Clear,1992,108,8080,5000000.0,1526697.0,1526697.0,Certified-Fresh,79.0
tt0103859,Boomerang,1992,117,25363,42000000.0,70052444.0,131052444.0,Rotten,59.0
tt0105219,Rapid Fire,1992,95,8167,10000000.0,14356479.0,14356479.0,Rotten,55.0
tt0104743,Live Wire,1992,85,3175,9000000.0,9051951.0,10371451.0,Rotten,30.0
tt0200497,Body Parts,1992,85,137,17000000.0,9051951.0,10371451.0,Rotten,33.0
tt0104009,Cool World,1992,102,20371,30000000.0,14110589.0,14110589.0,Rotten,31.0
tt0105415,Singles,1992,99,27217,17000000.0,18471850.0,18471850.0,Certified-Fresh,72.0
tt0105824,Wind,1992,126,2489,29000000.0,5519569.0,5519569.0,Rotten,82.0
tt0104691,The Last of the Mohicans,1992,112,145731,40000000.0,75505856.0,75505856.0,Certified-Fresh,88.0
tt0104006,Consenting Adults,1992,99,6614,18000000.0,21591728.0,21591728.0,Rotten,24.0
tt0104466,Husbands and Wives,1992,108,26864,20000000.0,10555619.0,10555619.0,Certified-Fresh,87.0
tt0295590,The Sea Wolf,2005,94,116,3555000.0,9051951.0,10371451.0,Fresh,76.0
tt0104291,Forever Young,1992,102,43708,17000000.0,55956187.0,127956187.0,Rotten,53.0
tt0107529,Matinee,1993,99,9325,13000000.0,9532895.0,9532895.0,Fresh,62.0
tt0105695,Unforgiven,1992,130,367365,14400000.0,101157447.0,159157447.0,Certified-Fresh,93.0
tt0104695,Leap of Faith,1992,108,11987,17000000.0,23369283.0,23369283.0,Fresh,45.0
tt0104797,Malcolm X,1992,202,83487,33000000.0,48169910.0,48169910.0,Certified-Fresh,91.0
tt0105323,Scent of a Woman,1992,156,253857,31000000.0,63095253.0,134095253.0,Certified-Fresh,92.0
tt0107711,Nowhere to Run,1993,94,21305,15000000.0,22189039.0,22189039.0,Rotten,32.0
tt0108171,Sniper,1993,98,22350,17000000.0,18994653.0,18994653.0,Rotten,55.0
tt0106627,The Crush,1993,89,16024,6000000.0,13609396.0,13609396.0,Rotten,41.0
tt0106455,Boiling Point,1993,92,5478,9000000.0,10058318.0,10058318.0,Rotten,21.0
tt0107212,Indian Summer,1993,97,5092,9000000.0,14904910.0,14904910.0,Rotten,65.0
tt0106246,Alive,1993,120,49798,32000000.0,36733909.0,36733909.0,Rotten,68.0
tt0106466,Born Yesterday,1993,100,3670,17000000.0,17952857.0,17952857.0,Rotten,27.0
tt1411236,Stalker,2010,77,522,3100000.0,9051951.0,10371451.0,Certified-Fresh,93.0
tt0107863,Posse,1993,111,3905,10000000.0,18289763.0,18289763.0,Rotten,48.0
tt0106582,Cliffhanger,1993,113,117604,70000000.0,84049211.0,255000211.0,Fresh,52.0
tt0106918,The Firm,1993,154,116699,42000000.0,158348367.0,270248367.0,Certified-Fresh,64.0
tt0104201,Equinox,1992,110,1150,5332500.0,279627.0,279627.0,Rotten,42.0
tt0108565,Wide Sargasso Sea,1993,98,1877,17000000.0,1614784.0,1614784.0,Fresh,37.0
tt0105488,Strictly Ballroom,1992,94,24576,2280000.0,11738022.0,11738022.0,Certified-Fresh,87.0
tt0106505,Calendar Girl,1993,90,2105,13000000.0,2570550.0,2570550.0,Rotten,31.0
tt0303010,Savage Messiah,2002,94,973,3318000.0,1015671.0,1015671.0,Fresh,79.0
tt0106233,Airborne,1993,91,6236,2600000.0,2850263.0,2850263.0,Rotten,59.0
tt0107007,Gettysburg,1993,271,25671,25000000.0,10769960.0,10769960.0,Fresh,89.0
tt0101860,Fatal Instinct,1992,95,351,17000000.0,9051951.0,10371451.0,Rotten,40.0
tt0107130,A Home of Our Own,1993,104,2880,12000000.0,1677807.0,1677807.0,Rotten,73.0
tt0106977,The Fugitive,1993,130,262199,44000000.0,183875760.0,368875760.0,Certified-Fresh,89.0
tt0106881,Fearless,1993,122,20940,17000000.0,6995302.0,6995302.0,Fresh,80.0
tt0106611,Cool Runnings,1993,98,90506,14000000.0,68856263.0,154856263.0,Certified-Fresh,81.0
tt0104522,Into the West,1992,97,2707,17000000.0,4790801.0,4790801.0,Fresh,79.0
tt0109959,Gunmen,1993,94,3251,8030000.0,3411885.0,3411885.0,Rotten,35.0
tt0109890,The Getaway,1994,115,16810,17000000.0,16094974.0,30057974.0,Rotten,28.0
tt0109127,Angels in the Outfield,1994,102,28606,24000000.0,50236831.0,50236831.0,Fresh,63.0
tt0107096,Heaven & Earth,1993,140,13043,33000000.0,5864949.0,5864949.0,Rotten,70.0
tt0107079,Sugar Hill,1993,123,4070,10000000.0,18225518.0,18225518.0,Rotten,69.0
tt0111419,Thumbelina,1994,86,14994,28000000.0,11373501.0,11373501.0,Rotten,66.0
tt0108633,The Young Americans,1993,103,2378,3000000.0,9051951.0,10371451.0,Rotten,41.0
tt0109198,Bad Girls,1994,99,11484,25000000.0,15240435.0,15240435.0,Rotten,40.0
tt0109665,Dream Lover,1993,103,4158,17000000.0,256264.0,256264.0,Rotten,40.0
tt0109279,Black Beauty,1994,88,9024,17000000.0,4630377.0,4630377.0,Fresh,75.0
tt0111756,Wyatt Earp,1994,191,44565,63000000.0,25052000.0,25052000.0,Rotten,61.0
tt0103800,Betty,1992,103,1283,17000000.0,58099.0,58099.0,Fresh,59.0
tt0109303,Blown Away,1994,121,27714,28000000.0,30156002.0,30156002.0,Rotten,40.0
tt0110475,The Mask,1994,101,338884,23000000.0,119938730.0,351583407.0,Certified-Fresh,68.0
tt0111143,The Shadow,1994,108,22972,25000000.0,32063435.0,48063435.0,Rotten,44.0
tt0110167,It Could Happen to You,1994,101,34760,20000000.0,37939757.0,37939757.0,Fresh,54.0
tt0110516,Milk Money,1994,110,11263,17000000.0,18137661.0,18137661.0,Rotten,37.0
tt0109219,Barcelona,1994,101,5587,3200000.0,7266973.0,7266973.0,Fresh,80.0
tt0109340,The Browning Version,1994,97,2969,17000000.0,487391.0,487391.0,Fresh,79.0
tt0105059,Only You,1992,85,1436,17000000.0,9051951.0,10371451.0,Rotten,68.0
tt0111255,The Specialist,1994,110,61509,45000000.0,57362582.0,170362582.0,Rotten,29.0
tt0110216,Junior,1994,109,63996,60000000.0,36763355.0,108431355.0,Rotten,22.0
tt0111301,Street Fighter,1994,102,64921,35000000.0,33423521.0,99431786.0,Rotten,20.0
tt0111149,Shallow Grave,1994,89,55834,2500000.0,2079569.0,2079569.0,Fresh,83.0
tt0114214,The Quick and the Dead,1995,107,83553,32000000.0,18636537.0,18636537.0,Rotten,53.0
tt0114697,Top Dog,1995,86,3097,6000000.0,5093707.0,5093707.0,Rotten,32.0
tt0113533,Born to Be Wild,1995,100,1386,17000000.0,3730409.0,3730409.0,Rotten,48.0
tt0113303,Hideaway,1995,106,6236,15000000.0,12201255.0,12201255.0,Rotten,39.0
